Motif Reference,Motif Title,Location / Tradition,Latitude,Longitude,source,berezkin,other_data
"Indra, Parvata, Etc - Book: 3 Hymn: 53",N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=r684i9fzqh2b92cn5ulibvc3,N/A,
Indra - Book: 1 Hymn: 32,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=xjqng8b5n5tkgcsh3gwv3xnh,N/A,
Indra - Book: 1 Hymn: 51,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3rlfqevzbgwx5xwadtdspzmt,N/A,
Indra - Book: 1 Hymn: 54,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=4ynqop1x5x4a5r5yozvwaa6w,N/A,
Indra - Book: 1 Hymn: 133,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=l271ba40jeexpotiqielzu8t,N/A,
Indra - Book: 2 Hymn: 11,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=52zozm0hytxdxj184opwvhtv,N/A,
Indra - Book: 3 Hymn: 34,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=q2ruwpuxiunhw7fpr07a2gz1,N/A,
Indra - Book: 4 Hymn: 16,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=pqprwbm498tai4wjad3ki59m,N/A,
Indra - Book: 4 Hymn: 30,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=lmtodtlm2ykvgsfioiqosnk5,N/A,
Indra - Book: 5 Hymn: 31,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3af0hjbnz7lrj1mpjes07vqt,N/A,
Indra - Book: 6 Hymn: 18,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3q2bsdv1bqpnrgzikjjiryvy,N/A,
Indra - Book: 6 Hymn: 20,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=70osjpeytrtef1ttflpj42e9,N/A,
